,0
1591166,6281
1396635,6282
1461823,6283
1446132,6284
1445778,6285
1590986,6286
1445845,6287
1590874,6288
1461739,6289
1446356,6290
1446212,6291
1430975,6292
1430915,6293
1604946,6294
1414372,6295
1604763,6296
1414405,6297
1414551,6298
1471025,6299
1470859,6300
1470916,6301
1414732,6302
1414767,6303
1473760,6304
1474108,6305
1604619,6306
1598621,6307
1414960,6308
1473845,6309
1414274,6310
1414220,6311
1414261,6312
1412686,6313
1473604,6314
1412726,6315
1412810,6316
1471455,6317
1412746,6318
1412931,6319
1413130,6320
1471493,6321
1413346,6322
1471301,6323
1413598,6324
1406293,6325
1413640,6326
1413327,6327
1473332,6328
1414043,6329
1471228,6330
1413801,6331
1604046,6332
1416300,6333
1416413,6334
1603094,6335
1416407,6336
1603064,6337
1416580,6338
1416714,6339
1416749,6340
1470198,6341
1416832,6342
1470243,6343
1417128,6344
1602766,6345
1602750,6346
1417449,6347
1417479,6348
1415255,6349
1416219,6350
1415299,6351
1415341,6352
1295489,6353
1415469,6354
1415336,6355
1470538,6356
1415674,6357
1470523,6358
1603827,6359
1603567,6360
1415993,6361
1415992,6362
1416054,6363
1603498,6364
1603350,6365
1474274,6366
1605588,6367
1412477,6368
1409648,6369
1409719,6370
1472726,6371
1472660,6372
1472464,6373
1409926,6374
1409966,6375
1606998,6376
1606567,6377
1472316,6378
1409200,6379
1409884,6380
1410071,6381
1472340,6382
1409977,6383
1410172,6384
1410290,6385
1409625,6386
1409651,6387
1410398,6388
1408746,6389
1408806,6390
1348607,6391
1471674,6392
1408977,6393
1607551,6394
1409139,6395
1473277,6396
1409273,6397
1473028,6398
1473312,6399
1409426,6400
1607099,6401
1409459,6402
1409367,6403
1410320,6404
1471608,6405
1605739,6406
1472099,6407
1411662,6408
1411657,6409
1411691,6410
1473552,6411
1411712,6412
1411748,6413
1471894,6414
1471806,6415
1411831,6416
1411832,6417
1471740,6418
1412029,6419
1471601,6420
1412139,6421
1605687,6422
1409051,6423
1349444,6424
1400839,6425
1605898,6426
1473549,6427
1606777,6428
1411468,6429
1410563,6430
1472265,6431
1467132,6432
1606297,6433
1473347,6434
1410942,6435
1410976,6436
1411108,6437
1411138,6438
1472124,6439
1472059,6440
1605906,6441
1411032,6442
1411324,6443
1411375,6444
1430812,6445
1427485,6446
1476407,6447
1426703,6448
1599097,6449
1466806,6450
1426775,6451
1599332,6452
1427131,6453
1427214,6454
1427257,6455
1425603,6456
1427470,6457
1476544,6458
1427613,6459
1466852,6460
1427654,6461
1427653,6462
1427696,6463
1466635,6464
1466580,6465
1427950,6466
1466542,6467
1427995,6468
1428045,6469
1426442,6470
1426664,6471
1425158,6472
1600186,6473
1467427,6474
1475936,6475
1467390,6476
1330365,6477
1476044,6478
1425634,6479
1600012,6480
1425951,6481
1599849,6482
1476235,6483
1424481,6484
1426396,6485
1599599,6486
1426612,6487
1427705,6488
1466326,6489
1428102,6490
1598828,6491
1476584,6492
1429651,6493
1465640,6494
1429487,6495
1465293,6496
1429726,6497
1476288,6498
1429950,6499
1430196,6500
1598516,6501
1430556,6502
1430612,6503
1430627,6504
1430799,6505
1598712,6506
1476533,6507
1466286,6508
1428257,6509
1428381,6510
1428457,6511
1464316,6512
1428819,6513
1466024,6514
1428775,6515
1599028,6516
1465819,6517
1465786,6518
1429221,6519
1429220,6520
1467479,6521
1600351,6522
1419642,6523
1601989,6524
1419825,6525
1419869,6526
1419907,6527
1469377,6528
1474955,6529
1419932,6530
1420040,6531
1420166,6532
1468861,6533
1601888,6534
1601839,6535
1400578,6536
1420555,6537
1420569,6538
1420609,6539
1465762,6540
1420660,6541
1419692,6542
1419649,6543
1475312,6544
1417785,6545
1417787,6546
1417865,6547
1416875,6548
1418328,6549
1416909,6550
1602669,6551
1418538,6552
1469999,6553
1602326,6554
1417667,6555
1469888,6556
1602299,6557
1602208,6558
1601717,6559
1419257,6560
1468756,6561
1601740,6562
1419058,6563
1423011,6564
1422964,6565
1423307,6566
1423118,6567
1423529,6568
1423586,6569
1423895,6570
1424059,6571
1424143,6572
1467712,6573
1467683,6574
1467640,6575
1424812,6576
1475527,6577
1467547,6578
1475694,6579
1424787,6580
1601244,6581
1420941,6582
1421034,6583
1421122,6584
1421224,6585
1421624,6586
1421672,6587
1601084,6588
1421963,6589
1421987,6590
1420280,6591
1475448,6592
1601018,6593
1467264,6594
1422454,6595
1467971,6596
1588736,6597
1459617,6598
1459634,6599
1482383,6600
1483290,6601
1449253,6602
1579816,6603
1449202,6604
1482314,6605
1579834,6606
1482338,6607
1448627,6608
1483853,6609
1579772,6610
1482934,6611
1448907,6612
1483914,6613
1448900,6614
1484054,6615
1476026,6616
1448811,6617
1579693,6618
1448728,6619
1579615,6620
1482531,6621
1579620,6622
1449307,6623
1483241,6624
1483206,6625
1482025,6626
1580226,6627
1481986,6628
1449475,6629
1481862,6630
1482335,6631
1579994,6632
1579898,6633
1481946,6634
1482678,6635
1579903,6636
1579876,6637
1482861,6638
1449343,6639
1482681,6640
1484441,6641
1482595,6642
1485794,6643
1485913,6644
1482643,6645
1485240,6646
1579180,6647
1486064,6648
1486092,6649
1482696,6650
1579094,6651
1447983,6652
1486323,6653
1447979,6654
1482735,6655
1486360,6656
1486511,6657
1486564,6658
1447650,6659
1486623,6660
1447643,6661
1486589,6662
1484255,6663
1578998,6664
1448005,6665
1485717,6666
1448700,6667
1484674,6668
1419354,6669
1579446,6670
1448654,6671
1579441,6672
1485027,6673
1485040,6674
1448355,6675
1485347,6676
1579243,6677
1485539,6678
1448132,6679
1485595,6680
1482019,6681
1482016,6682
1451042,6683
1478784,6684
1450985,6685
1478867,6686
1450987,6687
1478940,6688
1481682,6689
1479105,6690
1479195,6691
1450916,6692
1450786,6693
1450740,6694
1479641,6695
1479680,6696
1479677,6697
1479741,6698
1479760,6699
1580948,6700
1451166,6701
1451402,6702
1450788,6703
1581587,6704
1581583,6705
1581218,6706
1477826,6707
1478929,6708
1451314,6709
1451108,6710
1481230,6711
1477872,6712
1478144,6713
1477420,6714
1478310,6715
1478409,6716
1478287,6717
1478494,6718
1480079,6719
1580417,6720
1481698,6721
1481300,6722
1481398,6723
1481448,6724
1481484,6725
1580379,6726
1481656,6727
1481748,6728
1449793,6729
1449736,6730
1580056,6731
1449652,6732
1449607,6733
1481850,6734
1449610,6735
1484960,6736
1481730,6737
1480801,6738
1479058,6739
1476115,6740
1450274,6741
1580751,6742
1480371,6743
1480062,6744
1480468,6745
1480188,6746
1480483,6747
1580322,6748
1580643,6749
1480594,6750
1579265,6751
1580232,6752
1480762,6753
1482830,6754
1447025,6755
1581256,6756
1576416,6757
1445298,6758
1487391,6759
1445223,6760
1483665,6761
1483485,6762
1444994,6763
1576229,6764
1493249,6765
1493255,6766
1483736,6767
1578944,6768
1493019,6769
1445102,6770
1493600,6771
1493755,6772
1576177,6773
1492627,6774
1492576,6775
1442365,6776
1446069,6777
1491297,6778
1446026,6779
1576738,6780
1445868,6781
1491691,6782
1491773,6783
1445575,6784
1492001,6785
1445591,6786
1576599,6787
1445583,6788
1483683,6789
1492250,6790
1492326,6791
1492276,6792
1445392,6793
1444153,6794
1493872,6795
1495063,6796
1495134,6797
1575457,6798
1495173,6799
1495187,6800
1495231,6801
1495291,6802
1495260,6803
1465215,6804
1575669,6805
1495632,6806
1495655,6807
1444021,6808
1443970,6809
1484012,6810
1576007,6811
1493927,6812
1493871,6813
1493877,6814
1494003,6815
1494095,6816
1494160,6817
1492274,6818
1494240,6819
1483823,6820
1494333,6821
1494353,6822
1444517,6823
1494529,6824
1493044,6825
1494599,6826
1494613,6827
1444125,6828
1494924,6829
1491119,6830
1490286,6831
1446190,6832
1488443,6833
1483272,6834
1488541,6835
1488534,6836
1488560,6837
1578456,6838
1446907,6839
1488596,6840
1488638,6841
1578433,6842
1488741,6843
1578362,6844
1488813,6845
1446633,6846
1446583,6847
1578156,6848
1488927,6849
1446615,6850
1578123,6851
1446555,6852
1489017,6853
1489040,6854
1489113,6855
1488419,6856
1482913,6857
1578574,6858
1487354,6859
1578731,6860
1487476,6861
1487521,6862
1487621,6863
1447165,6864
1482920,6865
1487839,6866
1483092,6867
1487923,6868
1487895,6869
1578674,6870
1483045,6871
1488118,6872
1488168,6873
1488170,6874
1488229,6875
1488320,6876
1577913,6877
1577814,6878
1487946,6879
1489960,6880
1490071,6881
1490343,6882
1490328,6883
1492482,6884
1490278,6885
1490568,6886
1446333,6887
1577070,6888
1483550,6889
1490832,6890
1577024,6891
1490871,6892
1490958,6893
1491047,6894
1577197,6895
1446596,6896
1446430,6897
1577830,6898
1483400,6899
1489276,6900
1577793,6901
1489355,6902
1489364,6903
1489343,6904
1489305,6905
1489447,6906
1483468,6907
1489480,6908
1489494,6909
1577622,6910
1487842,6911
1489654,6912
1489704,6913
1489671,6914
1489715,6915
1577586,6916
1577493,6917
1451521,6918
1480031,6919
1460805,6920
1457452,6921
1460841,6922
1460975,6923
1460995,6924
1461401,6925
1460984,6926
1466192,6927
1457043,6928
1480106,6929
1445805,6930
1461865,6931
1461903,6932
1461911,6933
1462012,6934
1462163,6935
1457034,6936
1456979,6937
1585824,6938
1460803,6939
1460532,6940
1460526,6941
1459436,6942
1459583,6943
1459478,6944
1459573,6945
1459639,6946
1459627,6947
1459712,6948
1459910,6949
1459992,6950
1460056,6951
1460172,6952
1457518,6953
1460407,6954
1460439,6955
1460491,6956
1457627,6957
1456850,6958
1585829,6959
1464086,6960
1585167,6961
1456225,6962
1584975,6963
1464355,6964
1456194,6965
1584863,6966
1464665,6967
1456055,6968
1464904,6969
1465002,6970
1455797,6971
1465243,6972
1584420,6973
1465275,6974
1464009,6975
1584582,6976
1455788,6977
1465568,6978
1455768,6979
1465760,6980
1584581,6981
1464096,6982
1585816,6983
1585407,6984
1585321,6985
1462383,6986
1462897,6987
1462950,6988
1462995,6989
1463141,6990
1463202,6991
1585252,6992
1463280,6993
1585162,6994
1463646,6995
1463603,6996
1456410,6997
1463760,6998
1463757,6999
1459417,7000
1459278,7001
1586336,7002
1455612,7003
1459135,7004
1455653,7005
1455476,7006
1588243,7007
1455765,7008
1454787,7009
1455992,7010
1588225,7011
1459086,7012
1588064,7013
1456127,7014
1588060,7015
1455110,7016
1456500,7017
1456630,7018
1587582,7019
1588454,7020
1454109,7021
1454230,7022
1454319,7023
1454349,7024
1588648,7025
1454561,7026
1454630,7027
1454673,7028
1454695,7029
1454825,7030
1454913,7031
1453681,7032
1455062,7033
1455130,7034
1588472,7035
1454440,7036
1588512,7037
1456619,7038
1456816,7039
1459238,7040
1458261,7041
1479434,7042
1586722,7043
1479272,7044
1479462,7045
1458576,7046
1458676,7047
1586570,7048
1479511,7049
1458806,7050
1586522,7051
1458855,7052
1458522,7053
1458953,7054
1458968,7055
1458994,7056
1458249,7057
1479702,7058
1458391,7059
1586758,7060
1479069,7061
1587324,7062
1587298,7063
1459089,7064
1458984,7065
1457540,7066
1457547,7067
1457559,7068
1457611,7069
1586944,7070
1458821,7071
1457728,7072
1457880,7073
1457158,7074
1458098,7075
1458660,7076
1584535,7077
1581610,7078
1472907,7079
1582633,7080
1472960,7081
1452992,7082
1582504,7083
1436866,7084
1452964,7085
1473389,7086
1455701,7087
1473470,7088
1471160,7089
1473790,7090
1452866,7091
1474202,7092
1474228,7093
1474414,7094
1474124,7095
1453071,7096
1472174,7097
1471416,7098
1471438,7099
1471511,7100
1471658,7101
1583007,7102
1471685,7103
1472081,7104
1472085,7105
1453567,7106
1472164,7107
1472118,7108
1472213,7109
1472447,7110
1472001,7111
1453556,7112
1582738,7113
1582011,7114
1476007,7115
1476279,7116
1475922,7117
1451917,7118
1476351,7119
1581941,7120
1476454,7121
1451752,7122
1476527,7123
1475606,7124
1581530,7125
1476752,7126
1476736,7127
1451627,7128
1477134,7129
1581759,7130
1451284,7131
1451545,7132
1581774,7133
1452039,7134
1582030,7135
1582447,7136
1474551,7137
1474748,7138
1474777,7139
1474773,7140
1480939,7141
1474832,7142
1582334,7143
1475179,7144
1475282,7145
1452134,7146
1475357,7147
1474240,7148
1475364,7149
1582062,7150
1475613,7151
1475649,7152
1453848,7153
1435496,7154
1467611,7155
1467821,7156
1467894,7157
1480349,7158
1455268,7159
1455103,7160
1467872,7161
1584184,7162
1584124,7163
1468073,7164
1455051,7165
1468214,7166
1468305,7167
1454990,7168
1468302,7169
1468345,7170
1583978,7171
1454803,7172
1583857,7173
1467488,7174
1467453,7175
1480512,7176
1465908,7177
1455592,7178
1466176,7179
1466360,7180
1466182,7181
1466595,7182
1466636,7183
1466626,7184
1584327,7185
1466796,7186
1480252,7187
1466149,7188
1584292,7189
1466729,7190
1466845,7191
1584239,7192
1467218,7193
1467180,7194
1458944,7195
1454645,7196
1583010,7197
1583366,7198
1470252,7199
1470440,7200
1470161,7201
1453746,7202
1583131,7203
1470706,7204
1470560,7205
1470562,7206
1470834,7207
1583181,7208
1470876,7209
1453912,7210
1470984,7211
1480577,7212
1583116,7213
1471039,7214
1505255,7215
1453553,7216
1471209,7217
1470080,7218
1468937,7219
1469008,7220
1468886,7221
1469213,7222
1583054,7223
1469453,7224
1454554,7225
1583555,7226
1454452,7227
1469607,7228
1469627,7229
1454475,7230
1582877,7231
1469566,7232
1454283,7233
1469781,7234
1469818,7235
1469907,7236
1552413,7237
1414806,7238
1552617,7239
1502387,7240
1329388,7241
1329398,7242
1329411,7243
1526722,7244
1502426,7245
1329422,7246
1526700,7247
1526648,7248
1526434,7249
1379215,7250
1380385,7251
1526236,7252
1329703,7253
1329735,7254
1329733,7255
1381418,7256
1329813,7257
1502440,7258
1329942,7259
1499764,7260
1526763,7261
1526768,7262
1526781,7263
1329344,7264
1328735,7265
1328714,7266
1328771,7267
1502203,7268
1328908,7269
1526938,7270
1526800,7271
1381737,7272
1526854,7273
1328988,7274
1329017,7275
1329040,7276
1502205,7277
1329159,7278
1381582,7279
1329209,7280
1526777,7281
1329206,7282
1381592,7283
1329319,7284
1502542,7285
1526998,7286
1380775,7287
1525512,7288
1380788,7289
1380537,7290
1328935,7291
1525476,7292
1330456,7293
1502490,7294
1331213,7295
1331103,7296
1380697,7297
1515229,7298
1331320,7299
1380638,7300
1331416,7301
1331160,7302
1380460,7303
1330828,7304
1330783,7305
1330679,7306
1330132,7307
1380846,7308
1330112,7309
1330181,7310
1330262,7311
1381057,7312
1381112,7313
1330283,7314
1525945,7315
1330300,7316
1515666,7317
1330277,7318
1330646,7319
1330657,7320
1525687,7321
1525649,7322
1330711,7323
1381890,7324
1328572,7325
1503946,7326
1326516,7327
1383274,7328
1325985,7329
1527909,7330
1383200,7331
1326058,7332
1380783,7333
1527697,7334
1326605,7335
1383003,7336
1527610,7337
1326774,7338
1326854,7339
1326932,7340
1501813,7341
1327030,7342
1327038,7343
1501586,7344
1325884,7345
1325654,7346
1324995,7347
1325049,7348
1383737,7349
1501489,7350
1383311,7351
1315718,7352
1380430,7353
1325331,7354
1527975,7355
1325413,7356
1325385,7357
1528100,7358
1528015,7359
1325620,7360
1528014,7361
1527955,7362
1328475,7363
1527461,7364
1501967,7365
1382344,7366
1382238,7367
1382197,7368
1527375,7369
1328275,7370
1502023,7371
1327222,7372
1328404,7373
1328425,7374
1381962,7375
1527228,7376
1328504,7377
1527198,7378
1527475,7379
1328073,7380
1328092,7381
1327243,7382
1320481,7383
1327447,7384
1327448,7385
1327541,7386
1382761,7387
1501878,7388
1327871,7389
1327908,7390
1327894,7391
1327932,7392
1328009,7393
1328029,7394
1525120,7395
1336230,7396
1335928,7397
1335938,7398
1336065,7399
1335959,7400
1336119,7401
1334336,7402
1336934,7403
1522750,7404
1336422,7405
1336529,7406
1522420,7407
1378577,7408
1522466,7409
1378537,7410
1378265,7411
1378833,7412
1335748,7413
1523028,7414
1378506,7415
1335006,7416
1379126,7417
1331492,7418
1523399,7419
1503460,7420
1523113,7421
1503499,7422
1523241,7423
1335499,7424
1335553,7425
1378938,7426
1335628,7427
1378875,7428
1336887,7429
1525090,7430
1338090,7431
1521880,7432
1338326,7433
1377964,7434
1503814,7435
1338327,7436
1521554,7437
1338483,7438
1521586,7439
1336962,7440
1338064,7441
1521473,7442
1521469,7443
1338872,7444
1521347,7445
1377905,7446
1521393,7447
1503754,7448
1377883,7449
1337898,7450
1503753,7451
1337953,7452
1336954,7453
1336844,7454
1337145,7455
1337174,7456
1522388,7457
1337179,7458
1337246,7459
1522266,7460
1336062,7461
1367675,7462
1522019,7463
1378394,7464
1378377,7465
1337720,7466
1522085,7467
1378327,7468
1503683,7469
1522043,7470
1503740,7471
1521943,7472
1379226,7473
1334991,7474
1331761,7475
1330834,7476
1524439,7477
1332712,7478
1379863,7479
1524338,7480
1332965,7481
1379821,7482
1379683,7483
1334947,7484
1524047,7485
1379749,7486
1333219,7487
1524090,7488
1524037,7489
1333488,7490
1379713,7491
1333456,7492
1332570,7493
1332418,7494
1525065,7495
1331646,7496
1331822,7497
1331707,7498
1380376,7499
1332075,7500
1331804,7501
1332184,7502
1332208,7503
1524752,7504
1332278,7505
1332303,7506
1332388,7507
1379581,7508
1523548,7509
1523540,7510
1523534,7511
1503124,7512
1503126,7513
1503270,7514
1334495,7515
1520433,7516
1334650,7517
1334705,7518
1334697,7519
1334746,7520
1379301,7521
1523008,7522
1334855,7523
1334840,7524
1334857,7525
1334902,7526
1523188,7527
1333909,7528
1334148,7529
1523472,7530
1502878,7531
1379628,7532
1333677,7533
1333536,7534
1333744,7535
1379449,7536
1522891,7537
1333912,7538
1333930,7539
1333975,7540
1333989,7541
1334082,7542
1334123,7543
1334136,7544
1501382,7545
1324976,7546
1532017,7547
1532046,7548
1314999,7549
1532025,7550
1389381,7551
1499237,7552
1315155,7553
1315160,7554
1532022,7555
1315042,7556
1315331,7557
1315438,7558
1389363,7559
1315531,7560
1315537,7561
1315216,7562
1498478,7563
1315761,7564
1315900,7565
1531972,7566
1314955,7567
1389683,7568
1314012,7569
1499128,7570
1314028,7571
1532384,7572
1390099,7573
1314286,7574
1389940,7575
1314427,7576
1314442,7577
1314211,7578
1389918,7579
1314580,7580
1314630,7581
1499202,7582
1314788,7583
1314807,7584
1314839,7585
1314917,7586
1531297,7587
1316731,7588
1316811,7589
1316715,7590
1531525,7591
1316975,7592
1531509,7593
1317049,7594
1531500,7595
1388200,7596
1317130,7597
1317218,7598
1531462,7599
1317306,7600
1317256,7601
1388504,7602
1531444,7603
1317294,7604
1499650,7605
1317546,7606
1388690,7607
1387530,7608
1531895,7609
1531777,7610
1531772,7611
1387689,7612
1313019,7613
1529894,7614
1316222,7615
1316106,7616
1389087,7617
1316267,7618
1313558,7619
1316428,7620
1316466,7621
1316503,7622
1388851,7623
1499416,7624
1388983,7625
1388953,7626
1316563,7627
1314016,7628
1314017,7629
1313870,7630
1312198,7631
1527663,7632
1311904,7633
1312018,7634
1312078,7635
1498595,7636
1312117,7637
1311543,7638
1281615,7639
1391468,7640
1534002,7641
1312309,7642
1498644,7643
1533871,7644
1391447,7645
1498702,7646
1308632,7647
1311516,7648
1391697,7649
1310847,7650
1310749,7651
1533704,7652
1391954,7653
1310958,7654
1391913,7655
1534382,7656
1498218,7657
1311041,7658
1391813,7659
1534300,7660
1311134,7661
1311123,7662
1311157,7663
1311150,7664
1391796,7665
1311399,7666
1311218,7667
1311417,7668
1312401,7669
1312387,7670
1312046,7671
1498215,7672
1313419,7673
1313441,7674
1312634,7675
1313460,7676
1390807,7677
1312499,7678
1313492,7679
1498979,7680
1499001,7681
1532804,7682
1532801,7683
1532739,7684
1313755,7685
1313770,7686
1390543,7687
1313095,7688
1526846,7689
1312498,7690
1312542,7691
1312581,7692
1391330,7693
1312617,7694
1312658,7695
1312639,7696
1312843,7697
1312024,7698
1391225,7699
1497953,7700
1312856,7701
1389128,7702
1533131,7703
1313014,7704
1310108,7705
1317568,7706
1529255,7707
1322387,7708
1322427,7709
1529307,7710
1322217,7711
1322491,7712
1386042,7713
1296474,7714
1322834,7715
1385909,7716
1322925,7717
1322823,7718
1323100,7719
1323097,7720
1500920,7721
1385850,7722
1529137,7723
1529084,7724
1322195,7725
1322127,7726
1500917,7727
1321306,7728
1500763,7729
1316541,7730
1321491,7731
1386556,7732
1386446,7733
1529860,7734
1321766,7735
1321651,7736
1529644,7737
1529573,7738
1321984,7739
1386357,7740
1511952,7741
1346978,7742
1322074,7743
